1 76
8.122870000000000e+0,9.702059532091725e-1
7.934230000000000e+0,9.486112069610560e-1
7.647590000000000e+0,9.056131006413266e-1
7.471120000000000e+0,8.752045973847035e-1
7.341870000000000e+0,8.469582750538506e-1
7.238970000000000e+0,8.217494944140387e-1
7.152860000000001e+0,7.915431329849106e-1
7.078380000000000e+0,7.588771557373883e-1
7.012400000000001e+0,7.432567061696896e-1
6.952890000000000e+0,7.229880518020101e-1
6.898460000000000e+0,6.985500250858958e-1
6.848100000000000e+0,6.664772669169348e-1
6.801070000000000e+0,6.492600743533471e-1
6.756800000000000e+0,6.333135318825230e-1
6.714830000000000e+0,6.089664040940328e-1
6.674820000000001e+0,5.746990876132953e-1
6.636470000000000e+0,5.799057048089553e-1
6.599540000000000e+0,5.522675795191956e-1
6.563820000000000e+0,5.238589936270422e-1
6.529140000000000e+0,5.307853347338631e-1
6.495350000000000e+0,5.003076441875470e-1
6.462320000000000e+0,4.877872604447262e-1
6.429930000000000e+0,4.652182829900461e-1
6.398080000000000e+0,4.543532063002662e-1
6.366660000000001e+0,4.318895179498473e-1
6.335600000000000e+0,4.178734446277790e-1
6.304800000000000e+0,3.884267070370445e-1
6.274180000000000e+0,3.778714498758061e-1
6.243680000000000e+0,3.857556693574030e-1
6.213210000000000e+0,3.541705783048240e-1
6.182700000000000e+0,3.415139247969578e-1
6.152080000000000e+0,3.176236237570117e-1
6.121260000000000e+0,3.018911605990410e-1
6.090180000000000e+0,3.104262137471862e-1
6.058740000000000e+0,2.802203136162873e-1
6.026849999999999e+0,2.742724970306278e-1
5.994430000000000e+0,2.698793261059643e-1
5.961360000000000e+0,2.590470170543969e-1
5.927539999999999e+0,2.320872488916632e-1
5.892820000000000e+0,2.052689056660309e-1
5.857060000000000e+0,2.085406584947237e-1
5.820090000000001e+0,1.891235147942867e-1
5.781700000000000e+0,2.063710946583368e-1
5.741670000000000e+0,1.809456970785211e-1
5.699720000000000e+0,1.820757078067568e-1
5.655490000000000e+0,1.565168019977306e-1
5.608560000000000e+0,1.357022379076111e-1
5.558400000000000e+0,1.335207748857578e-1
5.504340000000000e+0,1.137757785317154e-1
5.445480000000000e+0,9.955404834060747e-2
5.380160000000000e+0,9.480690764652746e-2
5.306940000000000e+0,7.309343729611446e-2
5.224000000000000e+0,6.012809651057209e-2
5.127490000000000e+0,5.555491505636240e-2
5.012060000000000e+0,4.902638244158855e-2
4.871310000000000e+0,6.161954677506626e-2
4.699110000000000e+0,2.181667467886178e-2
4.503529999999999e+0,1.779030560092499e-2
4.314560000000000e+0,1.227321796733853e-2
4.156510000000000e+0,1.324009324164828e-2
4.030540000000000e+0,1.294462179055179e-2
3.929160000000000e+0,3.805104431270962e-3
3.845600000000000e+0,2.337438101669354e-3
3.775030000000000e+0,1.471393114566366e-3
3.714240000000000e+0,8.131323762371902e-4
3.660980000000000e+0,2.018060091181284e-2
3.613680000000000e+0,1.184158154502403e-2
3.571220000000000e+0,-5.218687838199028e-3
3.532730000000000e+0,-7.061784133063818e-3
3.497570000000000e+0,-3.429026764350310e-3
3.465230000000000e+0,-1.866373573485256e-3
3.435320000000000e+0,-1.031733582350855e-2
3.407510000000000e+0,1.254070415796062e-2
3.381540000000000e+0,-9.342835920338298e-3
3.357200000000000e+0,-8.572514421384819e-3
3.334300000000000e+0,5.041451766721465e-3
