pCa ATPase
13 56
1.107302296467314e+1,5.642455015384618e-2,1.000000000000000e-2
1.000827976505329e+1,8.862160984615387e-2,1.000000000000000e-2
9.385444614710827e+0,3.758448849230770e-1,1.000000000000000e-2
8.943535452094773e+0,7.842056123076925e-2,1.000000000000000e-2
8.600763133953579e+0,5.769968123076926e-2,1.000000000000000e-2
8.320696408062390e+0,2.183661969230770e-1,1.000000000000000e-2
8.083901557479965e+0,-2.649084812307693e-1,1.000000000000000e-2
7.878778215678429e+0,-6.152507446153850e-2,1.000000000000000e-2
7.697843746238189e+0,1.106176209230769e-1,1.000000000000000e-2
7.535988901767269e+0,1.048795310769231e-1,1.000000000000000e-2
7.389569313959054e+0,-4.144175999999970e-3,1.000000000000000e-2
7.255893971028933e+0,3.060314584615388e-2,1.000000000000000e-2
7.132919148521677e+0,7.682664738461544e-2,1.000000000000000e-2
7.019056090801501e+0,-2.805288369230772e-2,1.000000000000000e-2
6.913045204119002e+0,8.479621661538464e-2,1.000000000000000e-2
6.813870935250779e+0,-4.813619815384617e-2,1.000000000000000e-2
6.720702501319938e+0,1.428146806153846e-1,1.000000000000000e-2
6.632851586745679e+0,1.539720775384616e-1,1.000000000000000e-2
6.549741493069150e+0,2.142220209230770e-1,1.000000000000000e-2
6.470884211195377e+0,1.077485760000001e-1,1.000000000000000e-2
6.395863093462689e+0,1.256004110769231e-1,1.000000000000000e-2
6.324319560466839e+0,1.354826769230770e-1,1.000000000000000e-2
6.255942765249252e+0,3.455605218461539e-1,1.000000000000000e-2
6.190461458845014e+0,3.870022818461539e-1,1.000000000000000e-2
6.127637517470901e+0,5.687084603076924e-1,1.000000000000000e-2
6.067260739970022e+0,8.527439076923078e-1,1.000000000000000e-2
6.009144627628258e+0,1.779445417846154e+0,1.000000000000000e-2
5.953122931832023e+0,2.687976310153847e+0,1.000000000000000e-2
5.899046807778240e+0,4.308986691692308e+0,1.000000000000000e-2
5.846782450871552e+0,6.260893587692310e+0,1.000000000000000e-2
5.796209120779994e+0,7.565671462153848e+0,1.000000000000000e-2
5.747217479253749e+0,8.783102857846157e+0,1.000000000000000e-2
5.699708183738654e+0,9.265739970461541e+0,1.000000000000000e-2
5.653590690936766e+0,9.773879704615387e+0,1.000000000000000e-2
5.608782233774299e+0,1.000754747446154e+1,1.000000000000000e-2
5.565206942446231e+0,1.046340683446154e+1,1.000000000000000e-2
5.522795085834776e+0,1.048635919384616e+1,1.000000000000000e-2
5.481482414025439e+0,1.063268048492308e+1,1.000000000000000e-2
5.441209586150575e+0,1.087878078276923e+1,1.000000000000000e-2
5.401921670585975e+0,1.073086557784616e+1,1.000000000000000e-2
5.363567706769187e+0,1.042610925046154e+1,1.000000000000000e-2
5.326100319718654e+0,1.077740786215385e+1,1.000000000000000e-2
5.289475379802314e+0,1.083733902276923e+1,1.000000000000000e-2
5.253651701503294e+0,1.069611825600000e+1,1.000000000000000e-2
5.218590775913791e+0,1.089185087630769e+1,1.000000000000000e-2
5.184256532498511e+0,1.074903619569231e+1,1.000000000000000e-2
5.150615126339962e+0,1.085391572676923e+1,1.000000000000000e-2
5.117634747635612e+0,1.051473086030770e+1,1.000000000000000e-2
5.085285450682660e+0,1.057019906215385e+1,1.000000000000000e-2
5.053538999976462e+0,1.077135098953847e+1,1.000000000000000e-2
5.022368731377120e+0,1.078282716923077e+1,1.000000000000000e-2
4.991749426576050e+0,1.069165529723077e+1,1.000000000000000e-2
4.961657199329354e+0,1.067667250707692e+1,1.000000000000000e-2
4.932069392124562e+0,1.069006138338462e+1,1.000000000000000e-2
4.902964482117686e+0,1.074584836800000e+1,1.000000000000000e-2
4.874321995323246e+0,1.058295037292308e+1,1.000000000000000e-2
4.846122428164854e+0,1.059888951138462e+1,1.000000000000000e-2
4.818347175601509e+0,1.075668698215385e+1,1.000000000000000e-2
4.790978465137330e+0,1.056031679630770e+1,1.000000000000000e-2
4.763999296102650e+0,1.046531953107693e+1,1.000000000000000e-2
4.737393383663658e+0,1.030305910153846e+1,1.000000000000000e-2
4.711145107078070e+0,1.019403539446154e+1,1.000000000000000e-2
4.685239461766589e+0,1.062630482953846e+1,1.000000000000000e-2
4.659662014815490e+0,1.032186728492308e+1,1.000000000000000e-2
4.634398863565473e+0,1.028807631138462e+1,1.000000000000000e-2
4.609436596976499e+0,1.025715438276923e+1,1.000000000000000e-2
4.584762259488714e+0,9.818509292307694e+0,1.000000000000000e-2
4.560363317125950e+0,1.006971011446154e+1,1.000000000000000e-2
4.536227625611404e+0,9.934546220307694e+0,1.000000000000000e-2
4.512343400285250e+0,9.803845284923078e+0,1.000000000000000e-2
4.488699187631442e+0,9.985551463384618e+0,1.000000000000000e-2
4.465283838236167e+0,9.754433955692310e+0,1.000000000000000e-2
4.442086481013530e+0,9.771648225230771e+0,1.000000000000000e-2
4.419096498545324e+0,9.643816334769232e+0,1.000000000000000e-2
4.396303503391207e+0,9.550412983384616e+0,1.000000000000000e-2
4.373697315233657e+0,9.291880157538462e+0,1.000000000000000e-2
4.351267938728554e+0,9.385283508923078e+0,1.000000000000000e-2
4.329005541937382e+0,9.067775870769234e+0,1.000000000000000e-2
4.306900435220930e+0,9.188913323076925e+0,1.000000000000000e-2
4.284943050476914e+0,9.109217630769234e+0,1.000000000000000e-2
4.263123920605335e+0,9.254901356307694e+0,1.000000000000000e-2
4.241433659085419e+0,8.908703268923078e+0,1.000000000000000e-2
4.219862939546934e+0,8.786928251076926e+0,1.000000000000000e-2
4.198402475216102e+0,8.964809036307693e+0,1.000000000000000e-2
4.177042998112490e+0,8.495560800000002e+0,1.000000000000000e-2
4.155775237868022e+0,8.488547579076923e+0,1.000000000000000e-2
4.134589900032175e+0,8.478984096000003e+0,1.000000000000000e-2
4.113477643718825e+0,8.366453778461541e+0,1.000000000000000e-2
4.092429058439506e+0,8.263168161230771e+0,1.000000000000000e-2
4.071434639954966e+0,8.313217056000003e+0,1.000000000000000e-2
4.050484764961462e+0,8.284845389538464e+0,1.000000000000000e-2
4.029569664410111e+0,8.213438049230773e+0,1.000000000000000e-2
4.008679395235854e+0,8.156057150769232e+0,1.000000000000000e-2
3.987803810247306e+0,7.948529568000002e+0,1.000000000000000e-2
3.966932525898827e+0,8.176140465230771e+0,1.000000000000000e-2
3.946054887630895e+0,8.056278144000000e+0,1.000000000000000e-2
3.925159932423652e+0,8.039701440000002e+0,1.000000000000000e-2
3.904236348159612e+0,7.918245204923078e+0,1.000000000000000e-2
3.883272429334120e+0,7.927808688000002e+0,1.000000000000000e-2
3.862256028584208e+0,7.799020449230771e+0,1.000000000000000e-2
3.841174503426038e+0,7.849706909538464e+0,1.000000000000000e-2
3.820014657495380e+0,7.840780992000002e+0,1.000000000000000e-2
3.798762675471684e+0,7.851300823384619e+0,1.000000000000000e-2
3.777404050730014e+0,7.711992753230771e+0,1.000000000000000e-2
3.755923504601359e+0,7.896249193846157e+0,1.000000000000000e-2
3.734304895924842e+0,7.659074813538464e+0,1.000000000000000e-2
3.712531119336693e+0,7.980726627692310e+0,1.000000000000000e-2
3.690583990450907e+0,7.763316779076925e+0,1.000000000000000e-2
3.668444115732422e+0,7.708167360000002e+0,1.000000000000000e-2
3.646090744428982e+0,7.902943632000002e+0,1.000000000000000e-2
3.623501599391732e+0,7.863095785846155e+0,1.000000000000000e-2
3.600652682948934e+0,7.542719102769232e+0,1.000000000000000e-2
3.577518053167032e+0,7.499045863384618e+0,1.000000000000000e-2
3.554069564789598e+0,7.700197790769234e+0,1.000000000000000e-2
3.530276567825837e+0,7.776386872615387e+0,1.000000000000000e-2
3.506105555079934e+0,7.839505860923078e+0,1.000000000000000e-2
3.481519747756649e+0,7.306182288000002e+0,1.000000000000000e-2
3.456478605489770e+0,7.717093277538462e+0,1.000000000000000e-2
3.430937243500810e+0,7.949804699076923e+0,1.000000000000000e-2
3.404845734803743e+0,7.910594418461541e+0,1.000000000000000e-2
