     time     force
  1.30261E-01  2.64377E+00
  1.32265E-01  2.66892E+00
  1.34269E-01  2.69386E+00
  1.36273E-01  2.71858E+00
  1.38277E-01  2.74310E+00
  1.40281E-01  2.76741E+00
  1.42285E-01  2.79152E+00
  1.44289E-01  2.81542E+00
  1.46293E-01  2.83913E+00
  1.48297E-01  2.86263E+00
  1.50301E-01  2.88593E+00
  1.52305E-01  2.90904E+00
  1.54309E-01  2.93196E+00
  1.56313E-01  2.95468E+00
  1.58317E-01  2.97721E+00
  1.60321E-01  2.99955E+00
  1.62325E-01  3.02170E+00
  1.64329E-01  3.04366E+00
  1.66333E-01  3.06544E+00
  1.68337E-01  3.08704E+00
  1.70341E-01  3.10846E+00
  1.72345E-01  3.12969E+00
  1.74349E-01  3.15075E+00
  1.76353E-01  3.17162E+00
  1.78357E-01  3.19233E+00
  1.80361E-01  3.21285E+00
  1.82365E-01  3.23321E+00
  1.84369E-01  3.25339E+00
  1.86373E-01  3.27341E+00
  1.88377E-01  3.29325E+00
  1.90381E-01  3.31293E+00
  1.92385E-01  3.33244E+00
  1.94389E-01  3.35179E+00
  1.96393E-01  3.37098E+00
  1.98397E-01  3.39000E+00
  2.00401E-01  3.40887E+00
  2.02405E-01  3.42757E+00
  2.04409E-01  3.44612E+00
  2.06413E-01  3.46451E+00
  2.08417E-01  3.48274E+00
  2.10421E-01  3.50083E+00
  2.12425E-01  3.51876E+00
  2.14429E-01  3.53654E+00
  2.16433E-01  3.55417E+00
  2.18437E-01  3.57165E+00
  2.20441E-01  3.58898E+00
  2.22445E-01  3.60617E+00
  2.24449E-01  3.62321E+00
  2.26453E-01  3.64011E+00
  2.28457E-01  3.65687E+00
  2.30461E-01  3.67349E+00
  2.32465E-01  3.68996E+00
  2.34469E-01  3.70630E+00
  2.36473E-01  3.72250E+00
  2.38477E-01  3.73856E+00
  2.40481E-01  3.75449E+00
  2.42485E-01  3.77029E+00
  2.44489E-01  3.78595E+00
  2.46493E-01  3.80148E+00
  2.48497E-01  3.81687E+00
  2.50501E-01  3.83214E+00
  2.52505E-01  3.84728E+00
  2.54509E-01  3.86230E+00
  2.56513E-01  3.87718E+00
  2.58517E-01  3.89194E+00
  2.60521E-01  3.90658E+00
  2.62525E-01  3.92109E+00
  2.64529E-01  3.93548E+00
  2.66533E-01  3.94975E+00
  2.68537E-01  3.96390E+00
  2.70541E-01  3.97793E+00
  2.72545E-01  3.99185E+00
  2.74549E-01  4.00564E+00
  2.76553E-01  4.01932E+00
  2.78557E-01  4.03289E+00
  2.80561E-01  4.04634E+00
  2.82565E-01  4.05967E+00
  2.84569E-01  4.07290E+00
  2.86573E-01  4.08601E+00
  2.88577E-01  4.09901E+00
  2.90581E-01  4.11190E+00
  2.92585E-01  4.12469E+00
  2.94589E-01  4.13736E+00
  2.96593E-01  4.14993E+00
  2.98597E-01  4.16240E+00
  3.00601E-01  4.17476E+00
  3.02605E-01  4.18701E+00
  3.04609E-01  4.19916E+00
  3.06613E-01  4.21121E+00
  3.08617E-01  4.22316E+00
  3.10621E-01  4.23501E+00
  3.12625E-01  4.24676E+00
  3.14629E-01  4.25841E+00
  3.16633E-01  4.26996E+00
  3.18637E-01  4.28141E+00
  3.20641E-01  4.29277E+00
  3.22645E-01  4.30403E+00
  3.24649E-01  4.31519E+00
  3.26653E-01  4.32627E+00
  3.28657E-01  4.33724E+00
  3.30661E-01  4.34813E+00
  3.32665E-01  4.35893E+00
  3.34669E-01  4.36963E+00
  3.36673E-01  4.38024E+00
  3.38677E-01  4.39077E+00
  3.40681E-01  4.40121E+00
  3.42685E-01  4.41155E+00
  3.44689E-01  4.42181E+00
  3.46693E-01  4.43199E+00
  3.48697E-01  4.44208E+00
  3.50701E-01  4.45208E+00
  3.52705E-01  4.46200E+00
  3.54709E-01  4.47184E+00
  3.56713E-01  4.48159E+00
  3.58717E-01  4.49126E+00
  3.60721E-01  4.50085E+00
  3.62725E-01  4.51036E+00
  3.64729E-01  4.51979E+00
  3.66733E-01  4.52914E+00
  3.68737E-01  4.53841E+00
  3.70741E-01  4.54760E+00
  3.72745E-01  4.55672E+00
  3.74750E-01  4.56575E+00
  3.76754E-01  4.57472E+00
  3.78758E-01  4.58360E+00
  3.80762E-01  4.59242E+00
  3.82766E-01  4.60115E+00
  3.84770E-01  4.60982E+00
  3.86774E-01  4.61841E+00
  3.88778E-01  4.62693E+00
  3.90782E-01  4.63537E+00
  3.92786E-01  4.64375E+00
  3.94790E-01  4.65206E+00
  3.96794E-01  4.66029E+00
  3.98798E-01  4.66846E+00
  4.00802E-01  4.67655E+00
  4.02806E-01  4.68458E+00
  4.04810E-01  4.69255E+00
  4.06814E-01  4.70044E+00
  4.08818E-01  4.70827E+00
  4.10822E-01  4.71603E+00
  4.12826E-01  4.72373E+00
  4.14830E-01  4.73136E+00
  4.16834E-01  4.73893E+00
  4.18838E-01  4.74643E+00
  4.20842E-01  4.75387E+00
  4.22846E-01  4.76125E+00
  4.24850E-01  4.76857E+00
  4.26854E-01  4.77582E+00
  4.28858E-01  4.78301E+00
  4.30862E-01  4.79015E+00
  4.32866E-01  4.79722E+00
  4.34870E-01  4.80423E+00
  4.36874E-01  4.81119E+00
  4.38878E-01  4.81808E+00
  4.40882E-01  4.82492E+00
  4.42886E-01  4.83170E+00
  4.44890E-01  4.83842E+00
  4.46894E-01  4.84509E+00
  4.48898E-01  4.85170E+00
  4.50902E-01  4.85825E+00
  4.52906E-01  4.86475E+00
  4.54910E-01  4.87119E+00
  4.56914E-01  4.87758E+00
  4.58918E-01  4.88392E+00
  4.60922E-01  4.89020E+00
  4.62926E-01  4.89643E+00
  4.64930E-01  4.90261E+00
  4.66934E-01  4.90874E+00
  4.68938E-01  4.91481E+00
  4.70942E-01  4.92083E+00
  4.72946E-01  4.92681E+00
  4.74950E-01  4.93273E+00
  4.76954E-01  4.93860E+00
  4.78958E-01  4.94442E+00
  4.80962E-01  4.95020E+00
  4.82966E-01  4.95592E+00
  4.84970E-01  4.96160E+00
  4.86974E-01  4.96723E+00
  4.88978E-01  4.97281E+00
  4.90982E-01  4.97834E+00
  4.92986E-01  4.98383E+00
  4.94990E-01  4.98927E+00
  4.96994E-01  4.99467E+00
  4.98998E-01  5.00002E+00
  5.01002E-01  5.00532E+00
  5.03006E-01  5.01058E+00
  5.05010E-01  5.01580E+00
  5.07014E-01  5.02097E+00
  5.09018E-01  5.02610E+00
  5.11022E-01  5.03119E+00
  5.13026E-01  5.03623E+00
  5.15030E-01  5.04123E+00
  5.17034E-01  5.04619E+00
  5.19038E-01  5.05110E+00
  5.21042E-01  5.05598E+00
  5.23046E-01  5.06081E+00
  5.25050E-01  5.06561E+00
  5.27054E-01  5.07036E+00
  5.29058E-01  5.07507E+00
  5.31062E-01  5.07974E+00
  5.33066E-01  5.08438E+00
  5.35070E-01  5.08897E+00
  5.37074E-01  5.09353E+00
  5.39078E-01  5.09805E+00
  5.41082E-01  5.10253E+00
  5.43086E-01  5.10697E+00
  5.45090E-01  5.11137E+00
  5.47094E-01  5.11574E+00
  5.49098E-01  5.12007E+00
  5.51102E-01  5.12437E+00
  5.53106E-01  5.12862E+00
  5.55110E-01  5.13285E+00
  5.57114E-01  5.13703E+00
  5.59118E-01  5.14118E+00
  5.61122E-01  5.14530E+00
  5.63126E-01  5.14938E+00
  5.65130E-01  5.15343E+00
  5.67134E-01  5.15744E+00
  5.69138E-01  5.16142E+00
  5.71142E-01  5.16537E+00
  5.73146E-01  5.16928E+00
  5.75150E-01  5.17316E+00
  5.77154E-01  5.17701E+00
  5.79158E-01  5.18082E+00
  5.81162E-01  5.18461E+00
  5.83166E-01  5.18836E+00
  5.85170E-01  5.19208E+00
  5.87174E-01  5.19576E+00
  5.89178E-01  5.19942E+00
  5.91182E-01  5.20305E+00
  5.93186E-01  5.20664E+00
  5.95190E-01  5.21021E+00
  5.97194E-01  5.21374E+00
  5.99198E-01  5.21725E+00
  6.01202E-01  5.22072E+00
  6.03206E-01  5.22417E+00
  6.05210E-01  5.22759E+00
  6.07214E-01  5.23098E+00
  6.09218E-01  5.23434E+00
  6.11222E-01  5.23767E+00
  6.13226E-01  5.24097E+00
  6.15230E-01  5.24425E+00
  6.17234E-01  5.24750E+00
  6.19238E-01  5.25072E+00
  6.21242E-01  5.25391E+00
  6.23246E-01  5.25708E+00
  6.25251E-01  5.26022E+00
  6.27255E-01  5.26333E+00
  6.29259E-01  5.26642E+00
  6.31263E-01  5.26948E+00
  6.33267E-01  5.27252E+00
  6.35271E-01  5.27553E+00
  6.37275E-01  5.27852E+00
  6.39279E-01  5.28148E+00
  6.41283E-01  5.28441E+00
  6.43287E-01  5.28732E+00
  6.45291E-01  5.29021E+00
  6.47295E-01  5.29307E+00
  6.49299E-01  5.29591E+00
  6.51303E-01  5.29872E+00
  6.53307E-01  5.30151E+00
  6.55311E-01  5.30428E+00
  6.57315E-01  5.30702E+00
  6.59319E-01  5.30974E+00
  6.61323E-01  5.31243E+00
  6.63327E-01  5.31511E+00
  6.65331E-01  5.31776E+00
  6.67335E-01  5.32039E+00
  6.69339E-01  5.32300E+00
  6.71343E-01  5.32558E+00
  6.73347E-01  5.32815E+00
  6.75351E-01  5.33069E+00
  6.77355E-01  5.33321E+00
  6.79359E-01  5.33571E+00
  6.81363E-01  5.33819E+00
  6.83367E-01  5.34064E+00
  6.85371E-01  5.34308E+00
  6.87375E-01  5.34550E+00
  6.89379E-01  5.34789E+00
  6.91383E-01  5.35027E+00
  6.93387E-01  5.35262E+00
  6.95391E-01  5.35496E+00
  6.97395E-01  5.35728E+00
  6.99399E-01  5.35957E+00
  7.01403E-01  5.36185E+00
  7.03407E-01  5.36411E+00
  7.05411E-01  5.36635E+00
  7.07415E-01  5.36857E+00
  7.09419E-01  5.37077E+00
  7.11423E-01  5.37295E+00
  7.13427E-01  5.37512E+00
  7.15431E-01  5.37726E+00
  7.17435E-01  5.37939E+00
  7.19439E-01  5.38150E+00
  7.21443E-01  5.38360E+00
  7.23447E-01  5.38567E+00
  7.25451E-01  5.38773E+00
  7.27455E-01  5.38977E+00
  7.29459E-01  5.39179E+00
  7.31463E-01  5.39380E+00
  7.33467E-01  5.39579E+00
  7.35471E-01  5.39776E+00
  7.37475E-01  5.39971E+00
  7.39479E-01  5.40165E+00
  7.41483E-01  5.40358E+00
  7.43487E-01  5.40548E+00
  7.45491E-01  5.40737E+00
  7.47495E-01  5.40925E+00
  7.49499E-01  5.41111E+00
  7.51503E-01  5.41295E+00
  7.53507E-01  5.41478E+00
  7.55511E-01  5.41659E+00
  7.57515E-01  5.41839E+00
  7.59519E-01  5.42017E+00
  7.61523E-01  5.42194E+00
  7.63527E-01  5.42369E+00
  7.65531E-01  5.42543E+00
  7.67535E-01  5.42715E+00
  7.69539E-01  5.42886E+00
  7.71543E-01  5.43055E+00
  7.73547E-01  5.43223E+00
  7.75551E-01  5.43390E+00
  7.77555E-01  5.43555E+00
  7.79559E-01  5.43719E+00
  7.81563E-01  5.43881E+00
  7.83567E-01  5.44042E+00
  7.85571E-01  5.44202E+00
  7.87575E-01  5.44360E+00
  7.89579E-01  5.44517E+00
  7.91583E-01  5.44673E+00
  7.93587E-01  5.44827E+00
  7.95591E-01  5.44980E+00
  7.97595E-01  5.45132E+00
  7.99599E-01  5.45282E+00
  8.01603E-01  5.45431E+00
  8.03607E-01  5.45579E+00
  8.05611E-01  5.45726E+00
  8.07615E-01  5.45871E+00
  8.09619E-01  5.46016E+00
  8.11623E-01  5.46159E+00
  8.13627E-01  5.46301E+00
  8.15631E-01  5.46441E+00
  8.17635E-01  5.46581E+00
  8.19639E-01  5.46719E+00
  8.21643E-01  5.46856E+00
  8.23647E-01  5.46992E+00
  8.25651E-01  5.47127E+00
  8.27655E-01  5.47260E+00
  8.29659E-01  5.47393E+00
  8.31663E-01  5.47524E+00
  8.33667E-01  5.47655E+00
  8.35671E-01  5.47784E+00
  8.37675E-01  5.47912E+00
  8.39679E-01  5.48039E+00
  8.41683E-01  5.48165E+00
  8.43687E-01  5.48290E+00
  8.45691E-01  5.48414E+00
  8.47695E-01  5.48537E+00
  8.49699E-01  5.48659E+00
  8.51703E-01  5.48779E+00
  8.53707E-01  5.48899E+00
  8.55711E-01  5.49018E+00
  8.57715E-01  5.49136E+00
  8.59719E-01  5.49252E+00
  8.61723E-01  5.49368E+00
  8.63727E-01  5.49483E+00
  8.65731E-01  5.49597E+00
  8.67736E-01  5.49710E+00
  8.69739E-01  5.49822E+00
  8.71744E-01  5.49933E+00
  8.73748E-01  5.50043E+00
  8.75751E-01  5.50152E+00
  8.77756E-01  5.50260E+00
  8.79760E-01  5.50367E+00
  8.81764E-01  5.50474E+00
  8.83768E-01  5.50579E+00
  8.85772E-01  5.50684E+00
  8.87776E-01  5.50787E+00
  8.89780E-01  5.50890E+00
  8.91784E-01  5.50992E+00
  8.93788E-01  5.51093E+00
  8.95792E-01  5.51194E+00
  8.97796E-01  5.51293E+00
  8.99800E-01  5.51392E+00
  9.01804E-01  5.51489E+00
  9.03808E-01  5.51586E+00
  9.05812E-01  5.51682E+00
  9.07816E-01  5.51778E+00
  9.09820E-01  5.51872E+00
  9.11824E-01  5.51966E+00
  9.13828E-01  5.52059E+00
  9.15832E-01  5.52151E+00
  9.17836E-01  5.52242E+00
  9.19840E-01  5.52333E+00
  9.21844E-01  5.52423E+00
  9.23848E-01  5.52512E+00
  9.25852E-01  5.52600E+00
  9.27856E-01  5.52688E+00
  9.29860E-01  5.52775E+00
  9.31864E-01  5.52861E+00
  9.33868E-01  5.52946E+00
  9.35872E-01  5.53031E+00
  9.37876E-01  5.53115E+00
  9.39880E-01  5.53198E+00
  9.41884E-01  5.53281E+00
  9.43888E-01  5.53362E+00
  9.45892E-01  5.53444E+00
  9.47896E-01  5.53524E+00
  9.49900E-01  5.53604E+00
  9.51904E-01  5.53683E+00
  9.53908E-01  5.53761E+00
  9.55912E-01  5.53839E+00
  9.57916E-01  5.53916E+00
  9.59920E-01  5.53993E+00
  9.61924E-01  5.54069E+00
  9.63928E-01  5.54144E+00
  9.65932E-01  5.54219E+00
  9.67936E-01  5.54292E+00
  9.69940E-01  5.54366E+00
  9.71944E-01  5.54438E+00
  9.73948E-01  5.54511E+00
  9.75952E-01  5.54582E+00
  9.77956E-01  5.54653E+00
  9.79960E-01  5.54723E+00
  9.81964E-01  5.54793E+00
  9.83968E-01  5.54862E+00
  9.85972E-01  5.54931E+00
  9.87976E-01  5.54999E+00
  9.89980E-01  5.55066E+00
  9.91984E-01  5.55133E+00
  9.93988E-01  5.55199E+00
  9.95992E-01  5.55265E+00
  9.97996E-01  5.55330E+00
  1.00000E+00  5.55394E+00
