  2.2100000E-02          50         990         110
           19.0          851.0           29.2
           21.0          876.0           29.6
           24.0          858.0           29.3
           23.0          860.0           29.3
           30.0          846.0           29.1
           22.0          860.0           29.3
           18.0          843.0           29.0
           24.0          831.0           28.8
           27.0          837.0           28.9
           28.0          790.0           28.1
           24.0          813.0           28.5
           29.0          771.0           27.8
           21.0          798.0           28.2
           22.0          816.0           28.6
           27.0          791.0           28.1
           18.0          790.0           28.1
           28.0          801.0           28.3
           26.0          799.0           28.3
           27.0          712.0           26.7
           22.0          801.0           28.3
           28.0          781.0           27.9
           20.0          761.0           27.6
           24.0          754.0           27.5
           28.0          783.0           28.0
           18.0          740.0           27.2
           19.0          783.0           28.0
           13.0          711.0           26.7
           24.0          716.0           26.8
           19.0          730.0           27.0
           22.0          738.0           27.2
           17.0          718.0           26.8
           18.0          701.0           26.5
           13.0          699.0           26.4
           14.0          707.0           26.6
            9.0          754.0           27.5
           13.0          684.0           26.2
            7.0          665.0           25.8
           13.0          711.0           26.7
           10.0          698.0           26.4
           11.0          711.0           26.7
           14.0          663.0           25.7
            7.0          627.0           25.0
           12.0          676.0           26.0
            8.0          641.0           25.3
           16.0          685.0           26.2
           15.0          638.0           25.3
           15.0          659.0           25.7
           11.0          621.0           24.9
           13.0          658.0           25.7
            5.0          654.0           25.6
           14.0          632.0           25.1
            8.0          646.0           25.4
           16.0          590.0           24.3
            9.0          599.0           24.5
           14.0          592.0           24.3
            4.0          664.0           25.8
           13.0          605.0           24.6
           12.0          571.0           23.9
            5.0          633.0           25.2
            8.0          650.0           25.5
           10.0          566.0           23.8
           10.0          527.0           23.0
           11.0          595.0           24.4
            7.0          553.0           23.5
            7.0          602.0           24.5
           11.0          568.0           23.8
            7.0          546.0           23.4
            2.0          546.0           23.4
            9.0          558.0           23.6
            5.0          569.0           23.9
            6.0          524.0           22.9
            2.0          544.0           23.3
            5.0          515.0           22.7
            4.0          557.0           23.6
            7.0          533.0           23.1
            4.0          504.0           22.4
            1.0          498.0           22.3
            7.0          527.0           23.0
            3.0          498.0           22.3
           11.0          471.0           21.7
            3.0          527.0           23.0
            6.0          470.0           21.7
            3.0          541.0           23.3
            6.0          527.0           23.0
            5.0          515.0           22.7
            8.0          498.0           22.3
            3.0          496.0           22.3
            3.0          516.0           22.7
            5.0          509.0           22.6
            1.0          484.0           22.0
            8.0          530.0           23.0
            9.0          455.0           21.3
            4.0          492.0           22.2
            2.0          492.0           22.2
            2.0          488.0           22.1
            6.0          501.0           22.4
            1.0          489.0           22.1
            4.0          423.0           20.6
            2.0          455.0           21.3
            3.0          479.0           21.9
            3.0          436.0           20.9
            2.0          467.0           21.6
            3.0          428.0           20.7
            3.0          464.0           21.5
            4.0          433.0           20.8
            1.0          408.0           20.2
            2.0          458.0           21.4
            3.0          454.0           21.3
            5.0          423.0           20.6
            7.0          418.0           20.4
            2.0          437.0           20.9
            6.0          433.0           20.8
            4.0          438.0           20.9
            2.0          413.0           20.3
            6.0          418.0           20.4
            2.0          440.0           21.0
            3.0          446.0           21.1
            2.0          385.0           19.6
            4.0          431.0           20.8
            0.0          415.0           20.4
            3.0          387.0           19.7
            3.0          418.0           20.4
            1.0          424.0           20.6
            0.0          400.0           20.0
            2.0          388.0           19.7
            3.0          397.0           19.9
            3.0          399.0           20.0
            6.0          364.0           19.1
            0.0          367.0           19.2
            4.0          389.0           19.7
            5.0          371.0           19.3
