header
1 65
8.778800000000000e+0,1.000000000000000e+0
7.994490000000000e+0,9.986497633940333e-1
7.691010000000000e+0,1.001410326509219e+0
7.508980000000000e+0,9.976255067110645e-1
7.377130000000000e+0,9.999466597545482e-1
7.272830000000000e+0,1.005809500616242e+0
7.185950000000000e+0,1.008230103073007e+0
7.111050000000000e+0,1.004739679444278e+0
7.044900000000000e+0,1.005098910706707e+0
6.985380000000000e+0,1.006602158983161e+0
6.931060000000001e+0,1.013674782155311e+0
6.880910000000000e+0,1.009599243941887e+0
6.834170000000000e+0,1.004363156999662e+0
6.790250000000000e+0,1.014235577012620e+0
6.748700000000000e+0,1.010859613948393e+0
6.709160000000000e+0,1.014412420570789e+0
6.671340000000000e+0,1.010385387769218e+0
6.634980000000000e+0,1.012211564720590e+0
6.599890000000000e+0,1.007787367920225e+0
6.565889999999999e+0,1.016817415869579e+0
6.532830000000000e+0,1.019850855096346e+0
6.500580000000000e+0,1.026966268183262e+0
6.469030000000000e+0,1.017850017313208e+0
6.438070000000000e+0,1.021170371795021e+0
6.407620000000000e+0,1.032655584063066e+0
6.377580000000000e+0,1.034052748806478e+0
6.347880000000000e+0,1.042230255653176e+0
6.318440000000000e+0,1.032616213422776e+0
6.289190000000000e+0,1.040677241353962e+0
6.260070000000000e+0,1.040290018450980e+0
6.231020000000000e+0,1.056463846815680e+0
6.201960000000000e+0,1.050962548415819e+0
6.172830000000000e+0,1.051975420721457e+0
6.143570000000001e+0,1.060903459924848e+0
6.114100000000000e+0,1.064794981129202e+0
6.084370000000000e+0,1.068424813648843e+0
6.054290000000000e+0,1.069339866000136e+0
6.023790000000000e+0,1.086398112379322e+0
5.992790000000000e+0,1.095105130146151e+0
5.961180000000000e+0,1.096370371228930e+0
5.928870000000000e+0,1.092152988989017e+0
5.895740000000000e+0,1.112163098273736e+0
5.861660000000000e+0,1.119487780868368e+0
5.826490000000000e+0,1.135275395264435e+0
5.790060000000001e+0,1.134238558979580e+0
5.752160000000000e+0,1.158716211128711e+0
5.712560000000000e+0,1.164064262459328e+0
5.670960000000000e+0,1.182805273285129e+0
5.627040000000000e+0,1.208669628616693e+0
5.580350000000000e+0,1.224187513085826e+0
5.530350000000000e+0,1.242427968509557e+0
5.476350000000000e+0,1.288304986559865e+0
5.417440000000000e+0,1.302142071712569e+0
5.351540000000000e+0,1.355528360726171e+0
5.278400000000001e+0,1.397018555401345e+0
5.194980000000000e+0,1.439069479878105e+0
5.097840000000000e+0,1.484739663539515e+0
4.981820000000000e+0,1.502484228799352e+0
4.841090000000000e+0,1.536949456309145e+0
4.672210000000000e+0,1.545725288475739e+0
4.485410000000000e+0,1.546348277697919e+0
4.308230000000000e+0,1.565833409687498e+0
4.159709999999999e+0,1.560787400547988e+0
4.039990000000001e+0,1.583682537173964e+0
3.942630000000000e+0,1.576360493750284e+0
3.861720000000000e+0,1.582028024749864e+0
3.792990000000000e+0,1.580599681916439e+0
3.733530000000000e+0,1.585692013438543e+0
3.681250000000000e+0,1.592531538487013e+0
3.634700000000000e+0,1.591961401916474e+0
3.592810000000000e+0,1.586375509836157e+0
3.554770000000000e+0,1.592338987887615e+0
3.519970000000000e+0,1.585200094286913e+0
3.487920000000000e+0,1.609288646855357e+0
3.458240000000000e+0,1.596714660793568e+0
3.430610000000000e+0,1.585482065322718e+0
