1 51 1
8.587980000000000e+0,1.000000000000000e+0
7.894320000000000e+0,9.707251663612587e-1
7.623300000000000e+0,9.492242943504027e-1
7.452140000000000e+0,9.313583275137062e-1
7.325310000000000e+0,9.257921857245360e-1
7.223570000000000e+0,8.948986933811798e-1
7.137990000000000e+0,8.845086249162432e-1
7.063630000000000e+0,8.745313207541499e-1
6.997510000000000e+0,8.492405579914226e-1
6.937670000000000e+0,8.397300978367646e-1
6.882760000000000e+0,8.257937924864718e-1
6.831800000000000e+0,8.106230943240424e-1
6.784070000000000e+0,8.117532918286752e-1
6.738990000000000e+0,7.851026238297338e-1
6.696140000000000e+0,7.818487701154622e-1
6.655150000000000e+0,7.674976435484382e-1
6.615730000000000e+0,7.650070602513382e-1
6.577650000000000e+0,7.563083501762685e-1
6.540700000000000e+0,7.420537874535488e-1
6.504690000000000e+0,7.393222143993557e-1
6.469480000000000e+0,7.245670433448968e-1
6.434920000000000e+0,7.086372807770710e-1
6.400890000000001e+0,7.226904639860555e-1
6.367280000000000e+0,7.087449622755499e-1
6.333990000000000e+0,6.983420659945160e-1
6.300900000000000e+0,6.973036662949635e-1
6.267930000000000e+0,6.957478461741634e-1
6.234970000000000e+0,6.869849299480678e-1
6.201939999999999e+0,6.732573056050115e-1
6.168740000000000e+0,6.747082137061423e-1
6.135270000000000e+0,6.693822558593257e-1
6.101420000000000e+0,6.687452962330812e-1
6.067090000000000e+0,6.601388479388442e-1
6.032160000000000e+0,6.522061609749222e-1
5.996500000000000e+0,6.462663428244552e-1
5.959950000000000e+0,6.432349083978580e-1
5.922370000000000e+0,6.369439367491123e-1
5.883550000000000e+0,6.366904475076190e-1
5.843270000000001e+0,6.249433367011801e-1
5.801280000000000e+0,6.274123064988742e-1
5.757260000000000e+0,6.313349216306434e-1
5.710820000000000e+0,6.166231313803098e-1
5.661500000000000e+0,6.170900304172636e-1
5.608670000000000e+0,6.126401642292318e-1
5.551550000000000e+0,5.961215992861502e-1
5.489110000000000e+0,6.015387491173974e-1
5.418870000000000e+0,5.947182192785172e-1
5.340490000000000e+0,5.932495290809784e-1
5.250170000000000e+0,5.824618144724295e-1
5.143360000000000e+0,5.864755843358319e-1
5.012650000000000e+0,5.852018126985964e-1
4.848670000000000e+0,5.755429966402608e-1
4.645720000000000e+0,5.721557541465338e-1
4.425000000000000e+0,5.796619476192267e-1
4.230350000000000e+0,5.610079087060804e-1
4.077619999999999e+0,5.602937749325141e-1
3.958590000000000e+0,5.656752872346196e-1
3.863160000000000e+0,5.560043921772894e-1
3.784290000000000e+0,5.513076538838070e-1
3.717450000000000e+0,5.561002084918405e-1
3.659620000000000e+0,5.474907107647518e-1
3.608770000000000e+0,5.495567553811151e-1
3.563470000000000e+0,5.531082273666718e-1
3.522690000000000e+0,5.475147650198032e-1
3.485640000000000e+0,5.494936119456829e-1
3.451730000000000e+0,5.572432180037098e-1
3.420480000000000e+0,5.491386095610922e-1
3.391530000000000e+0,5.562810394855996e-1
3.364590000000000e+0,5.504805244017985e-1
3.339400000000000e+0,5.512913894644732e-1
3.315760000000000e+0,5.510605349591326e-1
3.293500000000000e+0,5.499122961625978e-1
3.272490000000000e+0,5.559771460543359e-1
3.252590000000000e+0,5.562867979593332e-1
3.233700000000000e+0,5.501208421667581e-1
3.215730000000000e+0,5.527794115337577e-1
3.198610000000000e+0,5.593730798189601e-1
3.182250000000000e+0,5.505861226836387e-1
3.166610000000000e+0,5.492669758219704e-1
3.151610000000000e+0,5.518599370280297e-1
3.137230000000000e+0,5.521077961431515e-1
