header
1 65
8.778800000000000e+0,0.0000000000000000
7.994490000000000e+0,-1.350236605966670e-3
7.691010000000000e+0,1.410326509218907e-3
7.508980000000000e+0,-2.374493288935464e-3
7.377130000000000e+0,-5.334024545178284e-5
7.272830000000000e+0,5.809500616241970e-3
7.185950000000000e+0,8.230103073006978e-3
7.111050000000000e+0,4.739679444278000e-3
7.044900000000000e+0,5.098910706706982e-3
6.985380000000000e+0,6.602158983161077e-3
6.931060000000002e+0,1.367478215531093e-2
6.880910000000000e+0,9.599243941887048e-3
6.834170000000000e+0,4.363156999662054e-3
6.790250000000000e+0,1.423557701261990e-2
6.748700000000000e+0,1.085961394839297e-2
6.709160000000000e+0,1.441242057078895e-2
6.671340000000000e+0,1.038538776921794e-2
6.634980000000000e+0,1.221156472059004e-2
6.599890000000000e+0,7.787367920224941e-3
6.565889999999998e+0,1.681741586957908e-2
6.532830000000000e+0,1.985085509634610e-2
6.500580000000000e+0,2.696626818326209e-2
6.469030000000000e+0,1.785001731320790e-2
6.438070000000000e+0,2.117037179502090e-2
6.407620000000000e+0,3.265558406306601e-2
6.377580000000000e+0,3.405274880647791e-2
6.347880000000000e+0,4.223025565317595e-2
6.318440000000000e+0,3.261621342277610e-2
6.289190000000000e+0,4.067724135396200e-2
6.260070000000000e+0,4.029001845098002e-2
6.231020000000000e+0,5.646384681567995e-2
6.201960000000000e+0,5.096254841581893e-2
6.172830000000000e+0,5.197542072145711e-2
6.143570000000002e+0,6.090345992484791e-2
6.114100000000000e+0,6.479498112920190e-2
6.084370000000000e+0,6.842481364884301e-2
6.054290000000000e+0,6.933986600013609e-2
6.023790000000000e+0,8.639811237932205e-2
5.992790000000000e+0,9.510513014615096e-2
5.961180000000000e+0,9.637037122893011e-2
5.928870000000000e+0,9.215298898901691e-2
5.895740000000000e+0,1.121630982737361e-1
5.861660000000000e+0,1.194877808683681e-1
5.826490000000000e+0,1.352753952644350e-1
5.790060000000002e+0,1.342385589795800e-1
5.752160000000000e+0,1.587162111287110e-1
5.712560000000000e+0,1.640642624593280e-1
5.670960000000000e+0,1.828052732851291e-1
5.627040000000000e+0,2.086696286166929e-1
5.580350000000000e+0,2.241875130858260e-1
5.530350000000000e+0,2.424279685095570e-1
5.476350000000000e+0,2.883049865598650e-1
5.417440000000000e+0,3.021420717125689e-1
5.351540000000000e+0,3.555283607261710e-1
5.278400000000002e+0,3.970185554013450e-1
5.194980000000000e+0,4.390694798781050e-1
5.097840000000000e+0,4.847396635395150e-1
4.981820000000000e+0,5.024842287993521e-1
4.841090000000000e+0,5.369494563091450e-1
4.672210000000000e+0,5.457252884757391e-1
4.485410000000000e+0,5.463482776979190e-1
4.308230000000000e+0,5.658334096874979e-1
4.159709999999998e+0,5.607874005479880e-1
4.039990000000002e+0,5.836825371739640e-1
3.942630000000000e+0,5.763604937502840e-1
3.861720000000000e+0,5.820280247498639e-1
3.792990000000000e+0,5.805996819164390e-1
3.733530000000000e+0,5.856920134385430e-1
3.681250000000000e+0,5.925315384870129e-1
3.634700000000000e+0,5.919614019164741e-1
3.592810000000000e+0,5.863755098361570e-1
3.554770000000000e+0,5.923389878876150e-1
3.519970000000000e+0,5.852000942869131e-1
3.487920000000000e+0,6.092886468553571e-1
3.458240000000000e+0,5.967146607935681e-1
3.430610000000000e+0,5.854820653227179e-1
