         time            Ca              
    2.2522500157E-01    1.4525300074E-08    8.6435657740E-01
    2.2572599351E-01    1.4450399988E-08    8.5837358236E-01
    2.2622600198E-01    1.4376800195E-08    8.5244029760E-01
    2.2672699392E-01    1.4304400331E-08    8.4653311968E-01
    2.2722700238E-01    1.4233200396E-08    8.4067505598E-01
    2.2772799432E-01    1.4163100026E-08    8.3484292030E-01
    2.2822800279E-01    1.4094299949E-08    8.2905936241E-01
    2.2872899473E-01    1.4026499962E-08    8.2330149412E-01
    2.2922900319E-01    1.3959899903E-08    8.1759172678E-01
    2.2972999513E-01    1.3894400297E-08    8.1190741062E-01
    2.3023000360E-01    1.3829899892E-08    8.0627065897E-01
    2.3073099554E-01    1.3766600304E-08    8.0065912008E-01
    2.3123100400E-01    1.3704299917E-08    7.9509460926E-01
    2.3173199594E-01    1.3642999619E-08    7.8955513239E-01
    2.3223200440E-01    1.3582700298E-08    7.8406214714E-01
    2.3273299634E-01    1.3523400177E-08    7.7859389782E-01
    2.3323300481E-01    1.3465100146E-08    7.7317166328E-01
    2.3373399675E-01    1.3407800203E-08    7.6777398586E-01
    2.3423400521E-01    1.3351399986E-08    7.6242172718E-01
    2.3473499715E-01    1.3295999857E-08    7.5709378719E-01
    2.3523500562E-01    1.3241399976E-08    7.5181084871E-01
    2.3573599756E-01    1.3187800185E-08    7.4655193090E-01
    2.3623600602E-01    1.3135100119E-08    7.4133753777E-01
    2.3673699796E-01    1.3083200301E-08    7.3614692688E-01
    2.3723700643E-01    1.3032200208E-08    7.3100030422E-01
    2.3773799837E-01    1.2982000364E-08    7.2587722540E-01
    2.3823800683E-01    1.2932700244E-08    7.2079765797E-01
    2.3873899877E-01    1.2884200373E-08    7.1574145555E-01
    2.3923900723E-01    1.2836400387E-08    7.1072816849E-01
    2.3973999918E-01    1.2789500126E-08    7.0573800802E-01
    2.4023999274E-01    1.2743400113E-08    7.0079058409E-01
    2.4074099958E-01    1.2697999985E-08    6.9586563110E-01
    2.4124099314E-01    1.2653299741E-08    6.9098305702E-01
    2.4174199998E-01    1.2609399747E-08    6.8612283468E-01
    2.4224199355E-01    1.2566300001E-08    6.8130439520E-01
    2.4274300039E-01    1.2523799775E-08    6.7650806904E-01
    2.4324299395E-01    1.2482099798E-08    6.7175304890E-01
    2.4374400079E-01    1.2441000230E-08    6.6701996326E-01
    2.4424399436E-01    1.2400599658E-08    6.6232770681E-01
    2.4474500120E-01    1.2360899859E-08    6.5765714645E-01
    2.4524499476E-01    1.2321799581E-08    6.5302693844E-01
    2.4574600160E-01    1.2283400075E-08    6.4841812849E-01
    2.4624599516E-01    1.2245600089E-08    6.4384925365E-01
    2.4674700201E-01    1.2208499989E-08    6.3930153847E-01
    2.4724699557E-01    1.2171899932E-08    6.3479328156E-01
    2.4774800241E-01    1.2135999761E-08    6.3030600548E-01
    2.4824799597E-01    1.2100699998E-08    6.2585759163E-01
    2.4874900281E-01    1.2065900279E-08    6.2143003941E-01
    2.4924899638E-01    1.2031700081E-08    6.1704093218E-01
    2.4975000322E-01    1.1998100291E-08    6.1267232895E-01
    2.5025001168E-01    1.1964999658E-08    6.0834163427E-01
    2.5075098872E-01    1.1932500321E-08    6.0403168201E-01
    2.5125101209E-01    1.1900599617E-08    5.9975880384E-01
    2.5175198913E-01    1.1869100369E-08    5.9550642967E-01
    2.5225201249E-01    1.1838199754E-08    5.9129071236E-01
    2.5275298953E-01    1.1807800071E-08    5.8709537983E-01
    2.5325301290E-01    1.1777900433E-08    5.8293622732E-01
    2.5375398993E-01    1.1748499951E-08    5.7879716158E-01
    2.5425401330E-01    1.1719500037E-08    5.7469379902E-01
    2.5475499034E-01    1.1691099644E-08    5.7061040401E-01
    2.5525501370E-01    1.1663099819E-08    5.6656229496E-01
    2.5575599074E-01    1.1635600039E-08    5.6253385544E-01
    2.5625601411E-01    1.1608499939E-08    5.5854028463E-01
    2.5675699115E-01    1.1581899884E-08    5.5456620455E-01
    2.5725701451E-01    1.1555700397E-08    5.5062657595E-01
    2.5775799155E-01    1.1530000066E-08    5.4670614004E-01
    2.5825798512E-01    1.1504700304E-08    5.4281997681E-01
    2.5875899196E-01    1.1479800222E-08    5.3895235062E-01
    2.5925898552E-01    1.1455299820E-08    5.3511881828E-01
    2.5975999236E-01    1.1431199987E-08    5.3130358458E-01
    2.6025998592E-01    1.1407600198E-08    5.2752202749E-01
    2.6076099277E-01    1.1384299725E-08    5.2375853062E-01
    2.6126098633E-01    1.1361399821E-08    5.2002829313E-01
    2.6176199317E-01    1.1338800121E-08    5.1631599665E-01
    2.6226198673E-01    1.1316699577E-08    5.1263648272E-01
    2.6276299357E-01    1.1294900126E-08    5.0897467136E-01
    2.6326298714E-01    1.1273500355E-08    5.0534522533E-01
    2.6376399398E-01    1.1252399901E-08    5.0173330307E-01
    2.6426398754E-01    1.1231700014E-08    4.9815338850E-01
    2.6476499438E-01    1.1211300333E-08    4.9459078908E-01
    2.6526498795E-01    1.1191300331E-08    4.9105972052E-01
    2.6576599479E-01    1.1171599645E-08    4.8754578829E-01
    2.6626598835E-01    1.1152200052E-08    4.8406299949E-01
    2.6676699519E-01    1.1133099775E-08    4.8059710860E-01
    2.6726698875E-01    1.1114400067E-08    4.7716200352E-01
    2.6776799560E-01    1.1095900199E-08    4.7374361753E-01
    2.6826798916E-01    1.1077800011E-08    4.7035560012E-01
    2.6876899600E-01    1.1060000027E-08    4.6698409319E-01
    2.6926898956E-01    1.1042399883E-08    4.6364256740E-01
    2.6976999640E-01    1.1025200308E-08    4.6031737328E-01
    2.7026998997E-01    1.1008199685E-08    4.5702177286E-01
    2.7077099681E-01    1.0991500154E-08    4.5374229550E-01
    2.7127099037E-01    1.0975099940E-08    4.5049205422E-01
    2.7177199721E-01    1.0958999930E-08    4.4725769758E-01
    2.7227199078E-01    1.0943099760E-08    4.4405221939E-01
    2.7277299762E-01    1.0927499794E-08    4.4086247683E-01
    2.7327299118E-01    1.0912200032E-08    4.3770122528E-01
    2.7377399802E-01    1.0897100111E-08    4.3455550075E-01
    2.7427399158E-01    1.0882200030E-08    4.3143787980E-01
    2.7477499843E-01    1.0867699629E-08    4.2833560705E-01
    2.7527499199E-01    1.0853299592E-08    4.2526111007E-01
    2.7577599883E-01    1.0839199760E-08    4.2220175266E-01
    2.7627599239E-01    1.0825299768E-08    4.1916981339E-01
    2.7677699924E-01    1.0811599616E-08    4.1615277529E-01
    2.7727699280E-01    1.0798199668E-08    4.1316282749E-01
    2.7777799964E-01    1.0784999560E-08    4.1018766165E-01
    2.7827799320E-01    1.0772000181E-08    4.0723913908E-01
    2.7877900004E-01    1.0759199753E-08    4.0430524945E-01
    2.7927899361E-01    1.0746700418E-08    4.0139767528E-01
    2.7978000045E-01    1.0734299671E-08    3.9850452542E-01
    2.8027999401E-01    1.0722200017E-08    3.9563736320E-01
    2.8078100085E-01    1.0710199838E-08    3.9278447628E-01
    2.8128099442E-01    1.0698499864E-08    3.8995718956E-01
    2.8178200126E-01    1.0686900254E-08    3.8714399934E-01
    2.8228199482E-01    1.0675599960E-08    3.8435611129E-01
    2.8278300166E-01    1.0664400030E-08    3.8158211112E-01
    2.8328299522E-01    1.0653399940E-08    3.7883311510E-01
    2.8378400207E-01    1.0642599690E-08    3.7609776855E-01
    2.8428399563E-01    1.0631899805E-08    3.7338712811E-01
    2.8478500247E-01    1.0621500124E-08    3.7068998814E-01
    2.8528499603E-01    1.0611199919E-08    3.6801719666E-01
    2.8578600287E-01    1.0601100442E-08    3.6535778642E-01
    2.8628599644E-01    1.0591199917E-08    3.6272236705E-01
    2.8678700328E-01    1.0581399756E-08    3.6010009050E-01
    2.8728699684E-01    1.0571800324E-08    3.5750153661E-01
    2.8778800368E-01    1.0562300368E-08    3.5491600633E-01
    2.8828799725E-01    1.0553000251E-08    3.5235384107E-01
    2.8878900409E-01    1.0543799611E-08    3.4980455041E-01
    2.8928899765E-01    1.0534799699E-08    3.4727829695E-01
    2.8979000449E-01    1.0525999627E-08    3.4476476908E-01
    2.9028999805E-01    1.0517299920E-08    3.4227395058E-01
    2.9079100490E-01    1.0508699688E-08    3.3979567885E-01
    2.9129099846E-01    1.0500300185E-08    3.3733984828E-01
    2.9179200530E-01    1.0492000158E-08    3.3489641547E-01
    2.9229199886E-01    1.0483899970E-08    3.3247509599E-01
    2.9279300570E-01    1.0475900147E-08    3.3006602526E-01
    2.9329299927E-01    1.0467999800E-08    3.2767879963E-01
    2.9379400611E-01    1.0460300182E-08    3.2530364394E-01
    2.9429399967E-01    1.0452700039E-08    3.2295000553E-01
    2.9479500651E-01    1.0445200260E-08    3.2060825825E-01
    2.9529500008E-01    1.0437799958E-08    3.1828781962E-01
    2.9579600692E-01    1.0430600383E-08    3.1597912312E-01
    2.9629600048E-01    1.0423399921E-08    3.1369134784E-01
    2.9679700732E-01    1.0416400187E-08    3.1141519547E-01
    2.9729700089E-01    1.0409499929E-08    3.0915975571E-01
    2.9779800773E-01    1.0402800399E-08    3.0691573024E-01
    2.9829800129E-01    1.0396099981E-08    3.0469211936E-01
    2.9879900813E-01    1.0389499927E-08    3.0247983336E-01
    2.9929900169E-01    1.0383099713E-08    3.0028766394E-01
    2.9980000854E-01    1.0376799864E-08    2.9810661077E-01
    3.0030000210E-01    1.0370500014E-08    2.9594543576E-01
    3.0080100894E-01    1.0364400005E-08    2.9379528761E-01
    3.0130100250E-01    1.0358400360E-08    2.9166468978E-01
    3.0180200934E-01    1.0352399826E-08    2.8954496980E-01
    3.0230200291E-01    1.0346600021E-08    2.8744456172E-01
    3.0280300975E-01    1.0340899692E-08    2.8535488248E-01
    3.0330300331E-01    1.0335200251E-08    2.8328424692E-01
    3.0380401015E-01    1.0329699762E-08    2.8122419119E-01
    3.0430400372E-01    1.0324200161E-08    2.7918294072E-01
    3.0480501056E-01    1.0318900401E-08    2.7715212107E-01
    3.0530500412E-01    1.0313599752E-08    2.7513983846E-01
    3.0580601096E-01    1.0308400356E-08    2.7313783765E-01
    3.0630600452E-01    1.0303300435E-08    2.7115413547E-01
    3.0680701137E-01    1.0298299991E-08    2.6918056607E-01
    3.0730700493E-01    1.0293399910E-08    2.6722505689E-01
    3.0780801177E-01    1.0288499830E-08    2.6527959108E-01
    3.0830800533E-01    1.0283700114E-08    2.6335191727E-01
    3.0880901217E-01    1.0278999873E-08    2.6143407822E-01
    3.0930900574E-01    1.0274399997E-08    2.5953382254E-01
    3.0981001258E-01    1.0269899597E-08    2.5764334202E-01
    3.1031000614E-01    1.0265400086E-08    2.5577014685E-01
    3.1081101298E-01    1.0261000050E-08    2.5390657783E-01
    3.1131100655E-01    1.0256700378E-08    2.5206005573E-01
    3.1181201339E-01    1.0252500182E-08    2.5022304058E-01
    3.1231200695E-01    1.0248299986E-08    2.4840286374E-01
    3.1281301379E-01    1.0244200155E-08    2.4659204483E-01
    3.1331300735E-01    1.0240100323E-08    2.4479784071E-01
    3.1381401420E-01    1.0236200332E-08    2.4301286042E-01
    3.1431400776E-01    1.0232199976E-08    2.4124427140E-01
    3.1481501460E-01    1.0228400349E-08    2.3948478699E-01
    3.1531500816E-01    1.0224599833E-08    2.3774144053E-01
    3.1581598520E-01    1.0220899682E-08    2.3600721359E-01
    3.1631600857E-01    1.0217299895E-08    2.3428867757E-01
    3.1681698561E-01    1.0213700108E-08    2.3257923126E-01
    3.1731700897E-01    1.0210100321E-08    2.3088528216E-01
    3.1781798601E-01    1.0206600010E-08    2.2920027375E-01
    3.1831800938E-01    1.0203200063E-08    2.2753055394E-01
    3.1881898642E-01    1.0199899592E-08    2.2586967051E-01
    3.1931900978E-01    1.0196600009E-08    2.2422386706E-01
    3.1981998682E-01    1.0193300426E-08    2.2258675098E-01
    3.2032001019E-01    1.0190100319E-08    2.2096450627E-01
    3.2082098722E-01    1.0186999688E-08    2.1935085952E-01
    3.2132101059E-01    1.0183899946E-08    2.1775186062E-01
    3.2182198763E-01    1.0180800203E-08    2.1616135538E-01
    3.2232201099E-01    1.0177799936E-08    2.1458527446E-01
    3.2282298803E-01    1.0174900034E-08    2.1301758289E-01
    3.2332301140E-01    1.0172000131E-08    2.1146412194E-01
    3.2382398844E-01    1.0169199705E-08    2.0991890132E-01
    3.2432401180E-01    1.0166400166E-08    2.0838774741E-01
    3.2482498884E-01    1.0163599740E-08    2.0686471462E-01
    3.2532501221E-01    1.0160899677E-08    2.0535552502E-01
    3.2582598925E-01    1.0158199615E-08    2.0385435224E-01
    3.2632601261E-01    1.0155599917E-08    2.0236685872E-01
    3.2682698965E-01    1.0153000218E-08    2.0088727772E-01
    3.2732701302E-01    1.0150499996E-08    1.9942115247E-01
    3.2782799006E-01    1.0147999774E-08    1.9796283543E-01
    3.2832801342E-01    1.0145599916E-08    1.9651779532E-01
    3.2882899046E-01    1.0143200058E-08    1.9508044422E-01
    3.2932901382E-01    1.0140800200E-08    1.9365619123E-01
    3.2982999086E-01    1.0138499817E-08    1.9223953784E-01
    3.3033001423E-01    1.0136200324E-08    1.9083578885E-01
    3.3083099127E-01    1.0133899941E-08    1.8943953514E-01
    3.3133101463E-01    1.0131699923E-08    1.8805599213E-01
    3.3183199167E-01    1.0129499906E-08    1.8667984009E-01
    3.3233198524E-01    1.0127400252E-08    1.8531630933E-01
    3.3283299208E-01    1.0125299710E-08    1.8395988643E-01
    3.3333298564E-01    1.0123200056E-08    1.8261601031E-01
    3.3383399248E-01    1.0121199878E-08    1.8127913773E-01
    3.3433398604E-01    1.0119199700E-08    1.7995463312E-01
    3.3483499289E-01    1.0117200411E-08    1.7863704264E-01
    3.3533498645E-01    1.0115200233E-08    1.7733164132E-01
    3.3583599329E-01    1.0113300419E-08    1.7603306472E-01
    3.3633598685E-01    1.0111500082E-08    1.7474649847E-01
    3.3683699369E-01    1.0109600268E-08    1.7346666753E-01
    3.3733698726E-01    1.0107799930E-08    1.7219866812E-01
    3.3783799410E-01    1.0105999593E-08    1.7093731463E-01
    3.3833798766E-01    1.0104299619E-08    1.6968762875E-01
    3.3883899450E-01    1.0102500170E-08    1.6844448447E-01
    3.3933898807E-01    1.0100800196E-08    1.6721284389E-01
    3.3983999491E-01    1.0099199699E-08    1.6598768532E-01
    3.4033998847E-01    1.0097499725E-08    1.6477383673E-01
    3.4084099531E-01    1.0095900116E-08    1.6356638074E-01
    3.4134098887E-01    1.0094299618E-08    1.6237010062E-01
    3.4184199572E-01    1.0092800373E-08    1.6118010879E-01
    3.4234198928E-01    1.0091199876E-08    1.6000112891E-01
    3.4284299612E-01    1.0089699742E-08    1.5882834792E-01
    3.4334298968E-01    1.0088199609E-08    1.5766641498E-01
    3.4384399652E-01    1.0086799840E-08    1.5651059151E-01
    3.4434399009E-01    1.0085400071E-08    1.5536549687E-01
    3.4484499693E-01    1.0083899937E-08    1.5422640741E-01
    3.4534499049E-01    1.0082599644E-08    1.5309788287E-01
    3.4584599733E-01    1.0081199875E-08    1.5197528899E-01
    3.4634599090E-01    1.0079800106E-08    1.5086311102E-01
    3.4684699774E-01    1.0078499812E-08    1.4975677431E-01
    3.4734699130E-01    1.0077200407E-08    1.4866070449E-01
    3.4784799814E-01    1.0075900114E-08    1.4757041633E-01
    3.4834799170E-01    1.0074700185E-08    1.4649023116E-01
    3.4884899855E-01    1.0073500256E-08    1.4541572332E-01
    3.4934899211E-01    1.0072199963E-08    1.4435121417E-01
    3.4984999895E-01    1.0071000034E-08    1.4329229295E-01
    3.5034999251E-01    1.0069899581E-08    1.4224320650E-01
    3.5085099936E-01    1.0068699652E-08    1.4119964838E-01
    3.5135099292E-01    1.0067600087E-08    1.4016579092E-01
    3.5185199976E-01    1.0066499634E-08    1.3913737237E-01
    3.5235199332E-01    1.0065400069E-08    1.3811850548E-01
    3.5285300016E-01    1.0064299616E-08    1.3710503280E-01
    3.5335299373E-01    1.0063200051E-08    1.3610096276E-01
    3.5385400057E-01    1.0062199962E-08    1.3510218263E-01
    3.5435399413E-01    1.0061100397E-08    1.3411270082E-01
    3.5485500097E-01    1.0060100308E-08    1.3312843442E-01
    3.5535499454E-01    1.0059100219E-08    1.3215331733E-01
    3.5585600138E-01    1.0058199607E-08    1.3118335605E-01
    3.5635599494E-01    1.0057200406E-08    1.3022240996E-01
    3.5685700178E-01    1.0056200317E-08    1.2926653028E-01
    3.5735699534E-01    1.0055299704E-08    1.2831956148E-01
    3.5785800219E-01    1.0054399979E-08    1.2737756968E-01
    3.5835799575E-01    1.0053500255E-08    1.2644436955E-01
    3.5885900259E-01    1.0052599642E-08    1.2551608682E-01
    3.5935899615E-01    1.0051699917E-08    1.2459643930E-01
    3.5986000299E-01    1.0050899668E-08    1.2368165702E-01
    3.6035999656E-01    1.0049999943E-08    1.2277539819E-01
    3.6086100340E-01    1.0049199695E-08    1.2187392265E-01
    3.6136099696E-01    1.0048400334E-08    1.2098084390E-01
    3.6186200380E-01    1.0047600085E-08    1.2009248883E-01
    3.6236199737E-01    1.0046799837E-08    1.1921240389E-01
    3.6286300421E-01    1.0045999588E-08    1.1833698303E-01
    3.6336299777E-01    1.0045299703E-08    1.1746972054E-01
    3.6386400461E-01    1.0044500343E-08    1.1660704017E-01
    3.6436399817E-01    1.0043799570E-08    1.1575239897E-01
    3.6486500502E-01    1.0043099685E-08    1.1490229517E-01
    3.6536499858E-01    1.0042399801E-08    1.1406010389E-01
    3.6586600542E-01    1.0041699916E-08    1.1322237551E-01
    3.6636599898E-01    1.0041000031E-08    1.1239245534E-01
    3.6686700583E-01    1.0040300147E-08    1.1156693101E-01
    3.6736699939E-01    1.0039600262E-08    1.1074911058E-01
    3.6786800623E-01    1.0038999854E-08    1.0993561894E-01
    3.6836799979E-01    1.0038299969E-08    1.0912971199E-01
    3.6886900663E-01    1.0037699560E-08    1.0832808912E-01
    3.6936900020E-01    1.0037100040E-08    1.0753392428E-01
    3.6987000704E-01    1.0036400155E-08    1.0674399137E-01
    3.7037000060E-01    1.0035799747E-08    1.0596141964E-01
    3.7087100744E-01    1.0035299702E-08    1.0518299788E-01
    3.7137100101E-01    1.0034700182E-08    1.0441184044E-01
    3.7187200785E-01    1.0034099773E-08    1.0364478081E-01
    3.7237200141E-01    1.0033500253E-08    1.0288488120E-01
    3.7287300825E-01    1.0033000208E-08    1.0212901235E-01
    3.7337300181E-01    1.0032399800E-08    1.0138019174E-01
    3.7387400866E-01    1.0031899755E-08    1.0063535720E-01
    3.7437400222E-01    1.0031399711E-08    9.9897474051E-02
    3.7487500906E-01    1.0030800190E-08    9.9163509905E-02
    3.7537500262E-01    1.0030300146E-08    9.8436400294E-02
    3.7587600946E-01    1.0029800102E-08    9.7713150084E-02
    3.7637600303E-01    1.0029300057E-08    9.6996657550E-02
    3.7687700987E-01    1.0028900377E-08    9.6283972263E-02
    3.7737700343E-01    1.0028400332E-08    9.5577940345E-02
    3.7787801027E-01    1.0027900288E-08    9.4875670969E-02
    3.7837800384E-01    1.0027400243E-08    9.4179958105E-02
    3.7887901068E-01    1.0026999675E-08    9.3487940729E-02
    3.7937900424E-01    1.0026499631E-08    9.2802397907E-02
    3.7988001108E-01    1.0026099950E-08    9.2120498419E-02
    3.8038000464E-01    1.0025700270E-08    9.1444969177E-02
    3.8088101149E-01    1.0025299702E-08    9.0773038566E-02
    3.8138100505E-01    1.0024799657E-08    9.0107388794E-02
    3.8188201189E-01    1.0024399977E-08    8.9445278049E-02
    3.8238200545E-01    1.0024000296E-08    8.8789358735E-02
    3.8288301229E-01    1.0023599728E-08    8.8136933744E-02
    3.8338300586E-01    1.0023200048E-08    8.7490610778E-02
    3.8388401270E-01    1.0022800367E-08    8.6847722530E-02
    3.8438400626E-01    1.0022500163E-08    8.6210854352E-02
    3.8488501310E-01    1.0022099595E-08    8.5577368736E-02
    3.8538500667E-01    1.0021699914E-08    8.4949806333E-02
    3.8588601351E-01    1.0021399710E-08    8.4325596690E-02
    3.8638600707E-01    1.0021000030E-08    8.3707228303E-02
    3.8688701391E-01    1.0020699825E-08    8.3092153072E-02
    3.8738700747E-01    1.0020300145E-08    8.2482829690E-02
    3.8788801432E-01    1.0019999941E-08    8.1876754761E-02
    3.8838800788E-01    1.0019699737E-08    8.1276349723E-02
    3.8888901472E-01    1.0019300056E-08    8.0679140985E-02
    3.8938900828E-01    1.0018999852E-08    8.0087527633E-02
    3.8988998532E-01    1.0018699648E-08    7.9499103129E-02
    3.9039000869E-01    1.0018400332E-08    7.8916117549E-02
    3.9089098573E-01    1.0018100127E-08    7.8336313367E-02
    3.9139100909E-01    1.0017799923E-08    7.7761866152E-02
    3.9189198613E-01    1.0017499719E-08    7.7190548182E-02
    3.9239200950E-01    1.0017200403E-08    7.6624512672E-02
    3.9289298654E-01    1.0016900198E-08    7.6061569154E-02
    3.9339300990E-01    1.0016599994E-08    7.5503826141E-02
    3.9389398694E-01    1.0016400154E-08    7.4949130416E-02
    3.9439401031E-01    1.0016099949E-08    7.4399560690E-02
    3.9489498734E-01    1.0015799745E-08    7.3852993548E-02
    3.9539501071E-01    1.0015599905E-08    7.3311477900E-02
    3.9589598775E-01    1.0015299701E-08    7.2772920132E-02
    3.9639601111E-01    1.0015099861E-08    7.2239339352E-02
    3.9689698815E-01    1.0014799656E-08    7.1708679199E-02
    3.9739701152E-01    1.0014599816E-08    7.1182921529E-02
    3.9789798856E-01    1.0014299612E-08    7.0660039783E-02
    3.9839801192E-01    1.0014099772E-08    7.0141993463E-02
    3.9889898896E-01    1.0013899931E-08    6.9626778364E-02
    3.9939901233E-01    1.0013599727E-08    6.9116324186E-02
    3.9989998937E-01    1.0013399887E-08    6.8608671427E-02
    4.0040001273E-01    1.0013200047E-08    6.8105705082E-02
    4.0090098977E-01    1.0013000207E-08    6.7605488002E-02
    4.0140101314E-01    1.0012700002E-08    6.7109897733E-02
    4.0190199018E-01    1.0012500162E-08    6.6617019475E-02
    4.0240201354E-01    1.0012300322E-08    6.6128708422E-02
    4.0290299058E-01    1.0012099594E-08    6.5643057227E-02
    4.0340301394E-01    1.0011899754E-08    6.5161906183E-02
    4.0390399098E-01    1.0011699914E-08    6.4683385193E-02
    4.0440401435E-01    1.0011500073E-08    6.4209297299E-02
    4.0490499139E-01    1.0011300233E-08    6.3737802207E-02
    4.0540501475E-01    1.0011199869E-08    6.3270673156E-02
    4.0590599179E-01    1.0011000029E-08    6.2806092203E-02
    4.0640598536E-01    1.0010800189E-08    6.2345843762E-02
    4.0690699220E-01    1.0010600349E-08    6.1888057739E-02
    4.0740698576E-01    1.0010399620E-08    6.1434566975E-02
    4.0790799260E-01    1.0010300144E-08    6.0983505100E-02
    4.0840798616E-01    1.0010100304E-08    6.0536671430E-02
    4.0890899301E-01    1.0009899576E-08    6.0092233121E-02
    4.0940898657E-01    1.0009800100E-08    5.9651959687E-02
    4.0990999341E-01    1.0009600260E-08    5.9214048088E-02
    4.1040998697E-01    1.0009400420E-08    5.8780241758E-02
    4.1091099381E-01    1.0009300055E-08    5.8348760009E-02
    4.1141098738E-01    1.0009100215E-08    5.7921327651E-02
    4.1191199422E-01    1.0008999851E-08    5.7496186346E-02
    4.1241198778E-01    1.0008800011E-08    5.7075031102E-02
    4.1291299462E-01    1.0008699647E-08    5.6656133384E-02
    4.1341298819E-01    1.0008499807E-08    5.6241165847E-02
    4.1391399503E-01    1.0008400331E-08    5.5828422308E-02
    4.1441398859E-01    1.0008299967E-08    5.5419553071E-02
    4.1491499543E-01    1.0008100126E-08    5.5012874305E-02
    4.1541498899E-01    1.0007999762E-08    5.4610013962E-02
    4.1591599584E-01    1.0007900286E-08    5.4209314287E-02
    4.1641598940E-01    1.0007699558E-08    5.3812373430E-02
    4.1691699624E-01    1.0007600082E-08    5.3417563438E-02
    4.1741698980E-01    1.0007499718E-08    5.3026460111E-02
    4.1791799664E-01    1.0007299878E-08    5.2637446672E-02
    4.1841799021E-01    1.0007200402E-08    5.2252091467E-02
    4.1891899705E-01    1.0007100038E-08    5.1868803799E-02
    4.1941899061E-01    1.0006999673E-08    5.1489111036E-02
    4.1991999745E-01    1.0006900197E-08    5.1111459732E-02
    4.2041999102E-01    1.0006799833E-08    5.0737351179E-02
    4.2092099786E-01    1.0006599993E-08    5.0365250558E-02
    4.2142099142E-01    1.0006499629E-08    4.9996640533E-02
    4.2192199826E-01    1.0006400153E-08    4.9630012363E-02
    4.2242199183E-01    1.0006299789E-08    4.9266826361E-02
    4.2292299867E-01    1.0006200313E-08    4.8905592412E-02
    4.2342299223E-01    1.0006099949E-08    4.8547744751E-02
    4.2392399907E-01    1.0005999584E-08    4.8191823065E-02
    4.2442399263E-01    1.0005900108E-08    4.7839242965E-02
    4.2492499948E-01    1.0005799744E-08    4.7488559037E-02
    4.2542499304E-01    1.0005700268E-08    4.7141164541E-02
    4.2592599988E-01    1.0005599904E-08    4.6795636415E-02
    4.2642599344E-01    1.0005500428E-08    4.6453356743E-02
    4.2692700028E-01    1.0005400064E-08    4.6112913638E-02
    4.2742699385E-01    1.0005400064E-08    4.5775666833E-02
    4.2792800069E-01    1.0005299700E-08    4.5440230519E-02
    4.2842799425E-01    1.0005200224E-08    4.5107945800E-02
    4.2892900109E-01    1.0005099860E-08    4.4777449220E-02
    4.2942899466E-01    1.0005000384E-08    4.4450055808E-02
    4.2993000150E-01    1.0004900020E-08    4.4124424458E-02
    4.3042999506E-01    1.0004799655E-08    4.3801851571E-02
    4.3093100190E-01    1.0004799655E-08    4.3481007218E-02
    4.3143099546E-01    1.0004700179E-08    4.3163180351E-02
    4.3193200231E-01    1.0004599815E-08    4.2847063392E-02
    4.3243199587E-01    1.0004500339E-08    4.2533911765E-02
    4.3293300271E-01    1.0004500339E-08    4.2222447693E-02
    4.3343299627E-01    1.0004399975E-08    4.1913907975E-02
    4.3393400311E-01    1.0004299611E-08    4.1607033461E-02
    4.3443399668E-01    1.0004200135E-08    4.1303038597E-02
    4.3493500352E-01    1.0004200135E-08    4.1000675410E-02
    4.3543499708E-01    1.0004099771E-08    4.0701158345E-02
    4.3593600392E-01    1.0004000295E-08    4.0403254330E-02
    4.3643599749E-01    1.0004000295E-08    4.0108148009E-02
    4.3693700433E-01    1.0003899931E-08    3.9814624935E-02
    4.3743699789E-01    1.0003799567E-08    3.9523862302E-02
    4.3793800473E-01    1.0003799567E-08    3.9234668016E-02
    4.3843799829E-01    1.0003700091E-08    3.8948189467E-02
    4.3893900514E-01    1.0003599726E-08    3.8663249463E-02
    4.3943899870E-01    1.0003599726E-08    3.8380987942E-02
    4.3994000554E-01    1.0003500250E-08    3.8100250065E-02
    4.4043999910E-01    1.0003500250E-08    3.7822149694E-02
    4.4094100595E-01    1.0003399886E-08    3.7545543164E-02
    4.4144099951E-01    1.0003399886E-08    3.7271536887E-02
    4.4194200635E-01    1.0003300410E-08    3.6999009550E-02
    4.4244199991E-01    1.0003200046E-08    3.6729041487E-02
    4.4294300675E-01    1.0003200046E-08    3.6460526288E-02
    4.4344300032E-01    1.0003099682E-08    3.6194536835E-02
    4.4394400716E-01    1.0003099682E-08    3.5929981619E-02
    4.4444400072E-01    1.0003000206E-08    3.5667911172E-02
    4.4494500756E-01    1.0003000206E-08    3.5407252610E-02
    4.4544500113E-01    1.0002899842E-08    3.5149045289E-02
    4.4594600797E-01    1.0002899842E-08    3.4892227501E-02
    4.4644600153E-01    1.0002800366E-08    3.4637827426E-02
    4.4694700837E-01    1.0002800366E-08    3.4384794533E-02
    4.4744700193E-01    1.0002700002E-08    3.4134142101E-02
    4.4794800878E-01    1.0002700002E-08    3.3884838223E-02
    4.4844800234E-01    1.0002700002E-08    3.3637881279E-02
    4.4894900918E-01    1.0002599637E-08    3.3392254263E-02
    4.4944900274E-01    1.0002599637E-08    3.3148936927E-02
    4.4995000958E-01    1.0002500161E-08    3.2906930894E-02
    4.5045000315E-01    1.0002500161E-08    3.2667197287E-02
