0.02210000        50       700        70
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
        0.0000000000       -0.0000925926
        0.0000000000       -0.0000318287
        0.0000000000        0.0000000000
        0.0000000000       -0.0000491898
        0.0000000000       -0.0000347222
        0.0000000000       -0.0000144676
        0.0000000000       -0.0000318287
        0.0000000000       -0.0000405093
        0.0000000000        0.0002373253
        0.0000000000        0.0369074009
        0.0001428776        0.1046088859
        0.0002857551       -0.2708394527
        0.0005715102        0.5357214808
        0.0014287755        0.3402750194
        0.0025717961        3.4144430161
        0.0047149593        2.3333122730
        0.0062866122        2.7415587902
        0.0112873269        2.6706805229
        0.0171453059       14.4759159088
        0.0285755116       30.1023426056
        0.0442920402       40.3708000183
        0.0675810799       84.3840942383
        0.0904414952      102.6007232666
        0.1445920914      149.9090881348
        0.1955993772      226.0541687012
        0.2740391493      331.8805847168
