1 76
8.122870000000000e+0,9.795655904414075e-1
7.934230000000000e+0,9.479430596364870e-1
7.647590000000000e+0,9.198494903713942e-1
7.471120000000000e+0,8.912704244818216e-1
7.341870000000000e+0,8.727131933676582e-1
7.238970000000000e+0,8.569269201264840e-1
7.152860000000001e+0,8.434432154523008e-1
7.078380000000000e+0,8.113686747710731e-1
7.012400000000001e+0,7.946277186871394e-1
6.952890000000000e+0,7.838071849169806e-1
6.898460000000000e+0,7.570158656783605e-1
6.848100000000000e+0,7.311780049425502e-1
6.801070000000000e+0,7.177053102530782e-1
6.756800000000000e+0,6.984120055371630e-1
6.714830000000000e+0,6.744023257476734e-1
6.674820000000001e+0,6.580871792310680e-1
6.636470000000000e+0,6.398723015627524e-1
6.599540000000000e+0,6.142646233466562e-1
6.563820000000000e+0,5.988636906833377e-1
6.529140000000000e+0,5.817329595451250e-1
6.495350000000000e+0,5.678824514112658e-1
6.462320000000000e+0,5.450239982434666e-1
6.429930000000000e+0,5.288256738205666e-1
6.398080000000000e+0,5.117396616264902e-1
6.366660000000001e+0,4.975191872585454e-1
6.335600000000000e+0,4.752342649135111e-1
6.304800000000000e+0,4.702194508268342e-1
6.274180000000000e+0,4.459288963500210e-1
6.243680000000000e+0,4.287723814421784e-1
6.213210000000000e+0,4.167845344377698e-1
6.182700000000000e+0,4.131889824625908e-1
6.152080000000000e+0,3.861185046988206e-1
6.121260000000000e+0,3.743150064257461e-1
6.090180000000000e+0,3.609226543311112e-1
6.058740000000000e+0,3.451463414678948e-1
6.026849999999999e+0,3.239656816171958e-1
5.994430000000000e+0,3.081909023353789e-1
5.961360000000000e+0,2.984857130146276e-1
5.927539999999999e+0,2.804485318112272e-1
5.892820000000000e+0,2.741978478443530e-1
5.857060000000000e+0,2.586002647577124e-1
5.820090000000001e+0,2.466500725288145e-1
5.781700000000000e+0,2.204175067665996e-1
5.741670000000000e+0,2.175423381022483e-1
5.699720000000000e+0,2.000649333857458e-1
5.655490000000000e+0,1.938694971439398e-1
5.608560000000000e+0,1.811554460564564e-1
5.558400000000000e+0,1.680525762732770e-1
5.504340000000000e+0,1.572670049268922e-1
5.445480000000000e+0,1.429895667279275e-1
5.380160000000000e+0,1.272847197635846e-1
5.306940000000000e+0,1.083825467669263e-1
5.224000000000000e+0,1.038578751056548e-1
5.127490000000000e+0,8.272754584208448e-2
5.012060000000000e+0,7.099486636814517e-2
4.871310000000000e+0,5.129731807173807e-2
4.699110000000000e+0,4.463087290771719e-2
4.503529999999999e+0,3.929304149957246e-2
4.314560000000000e+0,3.476507605663134e-2
4.156510000000000e+0,1.479462681144394e-2
4.030540000000000e+0,7.815374113529846e-3
3.929160000000000e+0,1.922717485009264e-2
3.845600000000000e+0,5.320157298339751e-3
3.775030000000000e+0,-4.090446387188149e-3
3.714240000000000e+0,1.035093006497270e-2
3.660980000000000e+0,-1.475136630153393e-3
3.613680000000000e+0,5.240280229923952e-3
3.571220000000000e+0,-6.418081975700010e-3
3.532730000000000e+0,-1.459763307348101e-2
3.497570000000000e+0,-4.960086680874242e-3
3.465230000000000e+0,-6.174207429080522e-4
3.435320000000000e+0,-1.208028129530876e-2
3.407510000000000e+0,-5.163254394262041e-3
3.381540000000000e+0,-9.741819775946742e-3
3.357200000000000e+0,-7.823452171432437e-3
3.334300000000000e+0,-8.834309298615427e-3
