0.02210000        50       700        70
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
        0.0000000000       -0.0000607639
        0.0000000000       -0.0000347222
        0.0000000000       -0.0000332755
        0.0000000000       -0.0038477606
        0.0000000000       -0.0000318287
        0.0000000000       -0.0000086806
        0.0000000000       -0.0000245949
        0.0000000000       -0.0000694444
        0.0000000000       -0.0000694444
        0.0000000000        0.0361076444
        0.0001428776        0.1006186455
        0.0002857551       -0.2692374289
        0.0005715102        0.5129755139
        0.0014287755        0.3077223897
        0.0025717961        3.2855920792
        0.0047149593        2.1843869686
        0.0062866122        2.5222070217
        0.0112873269        2.3451418877
        0.0171453059       13.7075757980
        0.0285755116       28.6920185089
        0.0442920402       38.2961387634
        0.0675810799       80.6314315796
        0.0904414952       97.5536804199
        0.1445920914      142.3827514648
        0.1955993772      214.8768310547
        0.2740391493      315.6225280762
