pCa ATPase
13 56
1.107302296467314e+1,8.128960615384614e-2,1.000000000000000e-2
1.000827976505329e+1,4.303567384615386e-2,1.000000000000000e-2
9.385444614710827e+0,9.563483076923088e-3,1.000000000000000e-2
8.943535452094773e+0,5.196159138461541e-2,1.000000000000000e-2
8.600763133953579e+0,1.000977895384616e-1,1.000000000000000e-2
8.320696408062390e+0,9.467848246153845e-2,1.000000000000000e-2
8.083901557479965e+0,-3.315340800000000e-2,1.000000000000000e-2
7.878778215678429e+0,1.048795310769231e-1,1.000000000000000e-2
7.697843746238189e+0,5.993116061538462e-2,1.000000000000000e-2
7.535988901767269e+0,1.880818338461537e-2,1.000000000000000e-2
7.389569313959054e+0,1.013729206153847e-1,1.000000000000000e-2
7.255893971028933e+0,-3.697880123076923e-2,1.000000000000000e-2
7.132919148521677e+0,-6.630681600000001e-2,1.000000000000000e-2
7.019056090801501e+0,3.984784615384617e-2,1.000000000000000e-2
6.913045204119002e+0,7.363881969230774e-2,1.000000000000000e-2
6.813870935250779e+0,1.029668344615385e-1,1.000000000000000e-2
6.720702501319938e+0,7.268247138461541e-2,1.000000000000000e-2
6.632851586745679e+0,8.670891323076925e-2,1.000000000000000e-2
6.549741493069150e+0,2.409997735384616e-1,1.000000000000000e-2
6.470884211195377e+0,2.700090055384616e-1,1.000000000000000e-2
6.395863093462689e+0,4.070855963076924e-1,1.000000000000000e-2
6.324319560466839e+0,5.973989095384618e-1,1.000000000000000e-2
6.255942765249252e+0,8.900414916923078e-1,1.000000000000000e-2
6.190461458845014e+0,1.549921824000000e+0,1.000000000000000e-2
6.127637517470901e+0,2.330939608615385e+0,1.000000000000000e-2
6.067260739970022e+0,3.797977912615385e+0,1.000000000000000e-2
6.009144627628258e+0,5.470949885538463e+0,1.000000000000000e-2
5.953122931832023e+0,6.887620512000002e+0,1.000000000000000e-2
5.899046807778240e+0,7.836318033230773e+0,1.000000000000000e-2
5.846782450871552e+0,8.624986604307696e+0,1.000000000000000e-2
5.796209120779994e+0,9.072876395076925e+0,1.000000000000000e-2
5.747217479253749e+0,9.439157796923080e+0,1.000000000000000e-2
5.699708183738654e+0,9.759215697230771e+0,1.000000000000000e-2
5.653590690936766e+0,1.008851829784616e+1,1.000000000000000e-2
5.608782233774299e+0,1.008533047015385e+1,1.000000000000000e-2
5.565206942446231e+0,1.010732648123077e+1,1.000000000000000e-2
5.522795085834776e+0,1.027373108676923e+1,1.000000000000000e-2
5.481482414025439e+0,1.027118082461539e+1,1.000000000000000e-2
5.441209586150575e+0,1.018447191138462e+1,1.000000000000000e-2
5.401921670585975e+0,1.021061209846154e+1,1.000000000000000e-2
5.363567706769187e+0,1.045320578584615e+1,1.000000000000000e-2
5.326100319718654e+0,1.023802741661539e+1,1.000000000000000e-2
5.289475379802314e+0,1.026926812800000e+1,1.000000000000000e-2
5.253651701503294e+0,1.039710001846154e+1,1.000000000000000e-2
5.218590775913791e+0,1.033971912000000e+1,1.000000000000000e-2
5.184256532498511e+0,1.033493737846154e+1,1.000000000000000e-2
5.150615126339962e+0,1.031294136738462e+1,1.000000000000000e-2
5.117634747635612e+0,1.024408428923077e+1,1.000000000000000e-2
5.085285450682660e+0,1.033429981292308e+1,1.000000000000000e-2
5.053538999976462e+0,1.037510400738462e+1,1.000000000000000e-2
5.022368731377120e+0,1.041527063630769e+1,1.000000000000000e-2
4.991749426576050e+0,1.035597704123077e+1,1.000000000000000e-2
4.961657199329354e+0,1.037637913846154e+1,1.000000000000000e-2
4.932069392124562e+0,1.039231827692308e+1,1.000000000000000e-2
4.902964482117686e+0,1.029030779076923e+1,1.000000000000000e-2
4.874321995323246e+0,1.037446644184616e+1,1.000000000000000e-2
4.846122428164854e+0,1.036267147938462e+1,1.000000000000000e-2
4.818347175601509e+0,1.034258816492308e+1,1.000000000000000e-2
4.790978465137330e+0,1.041048889476923e+1,1.000000000000000e-2
4.763999296102650e+0,1.018702217353846e+1,1.000000000000000e-2
4.737393383663658e+0,1.017745869046154e+1,1.000000000000000e-2
4.711145107078070e+0,1.004165723076923e+1,1.000000000000000e-2
4.685239461766589e+0,1.014366771692308e+1,1.000000000000000e-2
4.659662014815490e+0,1.001583582646154e+1,1.000000000000000e-2
4.634398863565473e+0,1.006556593846154e+1,1.000000000000000e-2
4.609436596976499e+0,1.003018105107692e+1,1.000000000000000e-2
4.584762259488714e+0,1.004580140676923e+1,1.000000000000000e-2
4.560363317125950e+0,9.949529010461541e+0,1.000000000000000e-2
4.536227625611404e+0,1.006843498338462e+1,1.000000000000000e-2
4.512343400285250e+0,9.815002681846157e+0,1.000000000000000e-2
4.488699187631442e+0,9.869833318153848e+0,1.000000000000000e-2
4.465283838236167e+0,9.812452419692310e+0,1.000000000000000e-2
4.442086481013530e+0,9.725424723692310e+0,1.000000000000000e-2
4.419096498545324e+0,9.616719799384619e+0,1.000000000000000e-2
4.396303503391207e+0,9.643816334769232e+0,1.000000000000000e-2
4.373697315233657e+0,9.564758208000003e+0,1.000000000000000e-2
4.351267938728554e+0,9.442983190153848e+0,1.000000000000000e-2
4.329005541937382e+0,9.495582347076925e+0,1.000000000000000e-2
4.306900435220930e+0,9.379545419076925e+0,1.000000000000000e-2
4.284943050476914e+0,9.332365569230770e+0,1.000000000000000e-2
4.263123920605335e+0,9.268609015384618e+0,1.000000000000000e-2
4.241433659085419e+0,9.230992648615386e+0,1.000000000000000e-2
4.219862939546934e+0,9.133126338461541e+0,1.000000000000000e-2
4.198402475216102e+0,9.037810290461541e+0,1.000000000000000e-2
4.177042998112490e+0,9.141414690461539e+0,1.000000000000000e-2
